warehouse_id,warehouse_name,x_length_m,y_length_m,z_height_m,date,time,stock,loaded_unloaded
WH002,East Zone Hub,55,52,11,2024-08-20,06:00:00,334,unloaded
WH001,North Zone Depot,39,33,10,2024-08-20,07:00:00,902,loaded
WH003,South Central Storage,45,34,17,2024-08-20,08:00:00,584,unloaded
WH003,South Central Storage,45,49,8,2024-08-20,09:00:00,307,unloaded
WH002,East Zone Hub,57,34,19,2024-08-20,10:00:00,1170,unloaded
WH001,North Zone Depot,39,54,10,2024-08-20,11:00:00,1177,loaded
WH003,South Central Storage,35,44,12,2024-08-20,12:00:00,489,unloaded
WH001,North Zone Depot,59,59,9,2024-08-20,13:00:00,623,loaded
WH002,East Zone Hub,35,49,10,2024-08-20,14:00:00,672,loaded
WH002,East Zone Hub,35,58,8,2024-08-20,15:00:00,719,loaded
WH003,South Central Storage,49,57,9,2024-08-20,16:00:00,255,loaded
WH001,North Zone Depot,54,53,8,2024-08-20,17:00:00,455,unloaded
WH002,East Zone Hub,47,43,11,2024-08-20,18:00:00,110,loaded
WH003,South Central Storage,53,39,16,2024-08-20,19:00:00,933,loaded
WH003,South Central Storage,32,34,14,2024-08-20,20:00:00,157,unloaded
WH003,South Central Storage,46,43,10,2024-08-20,21:00:00,1008,unloaded
WH001,North Zone Depot,57,55,14,2024-08-20,22:00:00,391,unloaded
WH002,East Zone Hub,42,41,12,2024-08-20,23:00:00,682,loaded
WH002,East Zone Hub,36,46,13,2024-08-21,00:00:00,1048,loaded
WH003,South Central Storage,44,49,17,2024-08-21,01:00:00,694,loaded
WH001,North Zone Depot,42,52,15,2024-08-21,02:00:00,894,unloaded
WH001,North Zone Depot,46,49,18,2024-08-21,03:00:00,821,unloaded
WH001,North Zone Depot,35,36,15,2024-08-21,04:00:00,216,loaded
WH002,East Zone Hub,38,35,13,2024-08-21,05:00:00,563,loaded
WH002,East Zone Hub,53,33,14,2024-08-21,06:00:00,540,loaded
WH001,North Zone Depot,56,58,8,2024-08-21,07:00:00,591,unloaded
WH001,North Zone Depot,42,37,14,2024-08-21,08:00:00,294,loaded
WH002,East Zone Hub,32,46,10,2024-08-21,09:00:00,85,loaded
WH002,East Zone Hub,43,45,8,2024-08-21,10:00:00,550,unloaded
WH001,North Zone Depot,45,45,8,2024-08-21,11:00:00,528,loaded
WH002,East Zone Hub,57,46,9,2024-08-21,12:00:00,198,unloaded
WH003,South Central Storage,58,35,8,2024-08-21,13:00:00,183,loaded
WH001,North Zone Depot,45,55,13,2024-08-21,14:00:00,949,loaded
WH002,East Zone Hub,49,31,14,2024-08-21,15:00:00,134,unloaded
WH002,East Zone Hub,43,32,8,2024-08-21,16:00:00,568,loaded
WH003,South Central Storage,36,33,14,2024-08-21,17:00:00,846,unloaded
WH001,North Zone Depot,44,33,17,2024-08-21,18:00:00,455,unloaded
WH001,North Zone Depot,52,35,11,2024-08-21,19:00:00,285,unloaded
WH002,East Zone Hub,50,35,17,2024-08-21,20:00:00,1074,loaded
WH001,North Zone Depot,50,38,18,2024-08-21,21:00:00,1166,unloaded
WH003,South Central Storage,42,58,10,2024-08-21,22:00:00,949,loaded
WH002,East Zone Hub,56,30,8,2024-08-21,23:00:00,816,loaded
WH003,South Central Storage,34,59,18,2024-08-22,00:00:00,703,loaded
WH001,North Zone Depot,56,59,10,2024-08-22,01:00:00,909,unloaded
WH003,South Central Storage,57,41,14,2024-08-22,02:00:00,147,unloaded
WH003,South Central Storage,54,52,15,2024-08-22,03:00:00,433,loaded
WH002,East Zone Hub,35,49,11,2024-08-22,04:00:00,644,unloaded
WH002,East Zone Hub,40,55,16,2024-08-22,05:00:00,1121,loaded
WH001,North Zone Depot,30,36,17,2024-08-22,06:00:00,977,loaded
WH002,East Zone Hub,34,51,19,2024-08-22,07:00:00,201,unloaded
WH003,South Central Storage,53,56,12,2024-08-22,08:00:00,867,unloaded
WH002,East Zone Hub,54,52,19,2024-08-22,09:00:00,549,unloaded
WH002,East Zone Hub,37,52,11,2024-08-22,10:00:00,878,loaded
WH002,East Zone Hub,34,59,9,2024-08-22,11:00:00,911,unloaded
WH001,North Zone Depot,45,34,16,2024-08-22,12:00:00,724,unloaded
WH003,South Central Storage,54,56,18,2024-08-22,13:00:00,1159,unloaded
WH002,East Zone Hub,45,49,8,2024-08-22,14:00:00,821,loaded
WH001,North Zone Depot,42,31,9,2024-08-22,15:00:00,834,unloaded
WH002,East Zone Hub,56,33,18,2024-08-22,16:00:00,616,unloaded
WH002,East Zone Hub,58,58,11,2024-08-22,17:00:00,877,unloaded
WH001,North Zone Depot,53,47,19,2024-08-22,18:00:00,98,loaded
WH002,East Zone Hub,55,40,15,2024-08-22,19:00:00,322,loaded
WH003,South Central Storage,30,47,14,2024-08-22,20:00:00,508,unloaded
WH003,South Central Storage,56,45,10,2024-08-22,21:00:00,1129,unloaded
WH002,East Zone Hub,45,47,8,2024-08-22,22:00:00,717,unloaded
WH001,North Zone Depot,30,59,15,2024-08-22,23:00:00,1160,unloaded
WH003,South Central Storage,49,40,14,2024-08-23,00:00:00,766,unloaded
WH001,North Zone Depot,41,45,8,2024-08-23,01:00:00,990,unloaded
WH001,North Zone Depot,59,39,19,2024-08-23,02:00:00,267,unloaded
WH003,South Central Storage,54,30,17,2024-08-23,03:00:00,605,loaded
WH002,East Zone Hub,56,46,11,2024-08-23,04:00:00,843,loaded
WH003,South Central Storage,58,43,17,2024-08-23,05:00:00,1069,loaded
WH002,East Zone Hub,55,31,9,2024-08-23,06:00:00,517,unloaded
WH001,North Zone Depot,46,30,14,2024-08-23,07:00:00,693,loaded
WH001,North Zone Depot,30,37,17,2024-08-23,08:00:00,543,loaded
WH001,North Zone Depot,38,37,13,2024-08-23,09:00:00,419,loaded
WH003,South Central Storage,30,44,13,2024-08-23,10:00:00,1025,unloaded
WH001,North Zone Depot,44,53,17,2024-08-23,11:00:00,88,unloaded
WH001,North Zone Depot,53,43,15,2024-08-23,12:00:00,376,loaded
WH001,North Zone Depot,58,58,18,2024-08-23,13:00:00,565,loaded
WH003,South Central Storage,48,58,10,2024-08-23,14:00:00,708,loaded
WH002,East Zone Hub,30,58,16,2024-08-23,15:00:00,1096,unloaded
WH001,North Zone Depot,37,54,12,2024-08-23,16:00:00,1074,loaded
WH003,South Central Storage,46,57,18,2024-08-23,17:00:00,371,unloaded
WH001,North Zone Depot,46,59,17,2024-08-23,18:00:00,525,loaded
WH002,East Zone Hub,31,43,12,2024-08-23,19:00:00,570,loaded
WH001,North Zone Depot,33,33,16,2024-08-23,20:00:00,551,loaded
WH001,North Zone Depot,50,56,16,2024-08-23,21:00:00,798,loaded
WH001,North Zone Depot,43,55,15,2024-08-23,22:00:00,504,loaded
WH002,East Zone Hub,38,39,18,2024-08-23,23:00:00,750,unloaded
WH001,North Zone Depot,53,48,15,2024-08-24,00:00:00,1109,loaded
WH002,East Zone Hub,59,37,14,2024-08-24,01:00:00,270,unloaded
WH001,North Zone Depot,59,58,10,2024-08-24,02:00:00,494,loaded
WH002,East Zone Hub,53,40,12,2024-08-24,03:00:00,565,unloaded
WH002,East Zone Hub,50,47,16,2024-08-24,04:00:00,193,loaded
WH002,East Zone Hub,45,30,10,2024-08-24,05:00:00,940,unloaded
WH002,East Zone Hub,43,47,18,2024-08-24,06:00:00,203,loaded
WH002,East Zone Hub,44,35,17,2024-08-24,07:00:00,848,loaded
WH001,North Zone Depot,38,56,14,2024-08-24,08:00:00,534,unloaded
WH003,South Central Storage,52,59,16,2024-08-24,09:00:00,961,loaded
WH001,North Zone Depot,38,46,12,2024-08-24,10:00:00,1191,unloaded
WH003,South Central Storage,35,51,10,2024-08-24,11:00:00,508,unloaded
WH002,East Zone Hub,57,33,15,2024-08-24,12:00:00,930,unloaded
WH003,South Central Storage,30,44,9,2024-08-24,13:00:00,106,loaded
WH002,East Zone Hub,40,33,16,2024-08-24,14:00:00,146,unloaded
WH001,North Zone Depot,34,55,11,2024-08-24,15:00:00,247,loaded
WH002,East Zone Hub,48,44,8,2024-08-24,16:00:00,121,loaded
WH002,East Zone Hub,37,52,11,2024-08-24,17:00:00,945,unloaded
WH002,East Zone Hub,50,45,15,2024-08-24,18:00:00,285,loaded
WH002,East Zone Hub,44,37,12,2024-08-24,19:00:00,619,unloaded
WH001,North Zone Depot,49,48,13,2024-08-24,20:00:00,184,unloaded
WH002,East Zone Hub,55,41,13,2024-08-24,21:00:00,190,loaded
WH003,South Central Storage,42,45,9,2024-08-24,22:00:00,705,unloaded
WH001,North Zone Depot,51,47,14,2024-08-24,23:00:00,73,unloaded
WH003,South Central Storage,41,56,15,2024-08-25,00:00:00,874,unloaded
WH001,North Zone Depot,57,42,15,2024-08-25,01:00:00,1151,unloaded
WH001,North Zone Depot,59,37,9,2024-08-25,02:00:00,122,unloaded
WH001,North Zone Depot,59,46,14,2024-08-25,03:00:00,468,loaded
WH003,South Central Storage,35,32,11,2024-08-25,04:00:00,404,unloaded
WH003,South Central Storage,31,30,17,2024-08-25,05:00:00,690,unloaded
WH002,East Zone Hub,37,59,17,2024-08-25,06:00:00,989,loaded
WH003,South Central Storage,44,59,14,2024-08-25,07:00:00,213,loaded
WH003,South Central Storage,59,59,17,2024-08-25,08:00:00,413,loaded
WH003,South Central Storage,30,53,11,2024-08-25,09:00:00,535,unloaded
WH002,East Zone Hub,51,42,17,2024-08-25,10:00:00,67,unloaded
WH002,East Zone Hub,42,38,19,2024-08-25,11:00:00,644,unloaded
WH001,North Zone Depot,55,39,14,2024-08-25,12:00:00,656,loaded
WH002,East Zone Hub,30,54,11,2024-08-25,13:00:00,722,unloaded
WH002,East Zone Hub,44,31,8,2024-08-25,14:00:00,501,unloaded
WH002,East Zone Hub,34,48,9,2024-08-25,15:00:00,850,loaded
WH002,East Zone Hub,30,32,10,2024-08-25,16:00:00,563,unloaded
WH003,South Central Storage,41,58,11,2024-08-25,17:00:00,377,unloaded
WH002,East Zone Hub,59,47,14,2024-08-25,18:00:00,1186,loaded
WH002,East Zone Hub,42,51,9,2024-08-25,19:00:00,106,unloaded
WH001,North Zone Depot,49,40,9,2024-08-25,20:00:00,167,unloaded
WH001,North Zone Depot,59,45,8,2024-08-25,21:00:00,614,unloaded
WH001,North Zone Depot,32,56,16,2024-08-25,22:00:00,690,unloaded
WH001,North Zone Depot,46,41,10,2024-08-25,23:00:00,167,loaded
WH003,South Central Storage,49,39,11,2024-08-26,00:00:00,655,unloaded
WH003,South Central Storage,44,49,19,2024-08-26,01:00:00,1148,unloaded
WH003,South Central Storage,51,30,17,2024-08-26,02:00:00,568,loaded
WH002,East Zone Hub,41,58,19,2024-08-26,03:00:00,1130,unloaded
WH001,North Zone Depot,57,35,8,2024-08-26,04:00:00,762,unloaded
WH003,South Central Storage,46,55,9,2024-08-26,05:00:00,831,unloaded
WH002,East Zone Hub,47,39,17,2024-08-26,06:00:00,634,loaded
WH002,East Zone Hub,38,32,17,2024-08-26,07:00:00,1002,loaded
WH001,North Zone Depot,54,32,11,2024-08-26,08:00:00,155,unloaded
WH002,East Zone Hub,49,36,12,2024-08-26,09:00:00,926,loaded
WH002,East Zone Hub,35,54,11,2024-08-26,10:00:00,601,unloaded
WH001,North Zone Depot,54,47,9,2024-08-26,11:00:00,1066,loaded
WH002,East Zone Hub,53,53,12,2024-08-26,12:00:00,351,loaded
WH003,South Central Storage,49,32,11,2024-08-26,13:00:00,139,unloaded
WH003,South Central Storage,37,53,8,2024-08-26,14:00:00,159,unloaded
WH003,South Central Storage,57,41,16,2024-08-26,15:00:00,812,unloaded
WH001,North Zone Depot,51,59,10,2024-08-26,16:00:00,484,loaded
WH001,North Zone Depot,57,32,19,2024-08-26,17:00:00,342,loaded
WH003,South Central Storage,36,54,16,2024-08-26,18:00:00,743,loaded
WH001,North Zone Depot,46,59,14,2024-08-26,19:00:00,208,loaded
WH001,North Zone Depot,39,49,9,2024-08-26,20:00:00,926,unloaded
WH003,South Central Storage,58,52,15,2024-08-26,21:00:00,1150,loaded
WH001,North Zone Depot,40,39,18,2024-08-26,22:00:00,843,unloaded
WH002,East Zone Hub,37,49,12,2024-08-26,23:00:00,1069,loaded
WH003,South Central Storage,48,47,17,2024-08-27,00:00:00,1019,unloaded
WH002,East Zone Hub,41,39,13,2024-08-27,01:00:00,1056,unloaded
WH002,East Zone Hub,33,37,11,2024-08-27,02:00:00,279,unloaded
WH001,North Zone Depot,52,37,13,2024-08-27,03:00:00,69,loaded
WH003,South Central Storage,54,45,17,2024-08-27,04:00:00,312,loaded
WH002,East Zone Hub,41,53,15,2024-08-27,05:00:00,1066,unloaded
WH003,South Central Storage,53,39,17,2024-08-27,06:00:00,905,loaded
WH002,East Zone Hub,40,34,13,2024-08-27,07:00:00,451,loaded
WH001,North Zone Depot,45,52,14,2024-08-27,08:00:00,556,unloaded
WH001,North Zone Depot,30,57,17,2024-08-27,09:00:00,369,loaded
WH002,East Zone Hub,47,56,11,2024-08-27,10:00:00,611,loaded
WH001,North Zone Depot,36,31,12,2024-08-27,11:00:00,111,loaded
WH002,East Zone Hub,58,49,17,2024-08-27,12:00:00,604,loaded
WH002,East Zone Hub,46,53,16,2024-08-27,13:00:00,824,unloaded
WH003,South Central Storage,32,41,11,2024-08-27,14:00:00,1115,unloaded
WH002,East Zone Hub,42,53,14,2024-08-27,15:00:00,168,loaded
WH003,South Central Storage,56,47,19,2024-08-27,16:00:00,483,loaded
WH001,North Zone Depot,36,50,13,2024-08-27,17:00:00,152,loaded
WH001,North Zone Depot,55,49,13,2024-08-27,18:00:00,394,loaded
WH003,South Central Storage,47,49,15,2024-08-27,19:00:00,901,unloaded
WH003,South Central Storage,30,36,14,2024-08-27,20:00:00,50,unloaded
WH002,East Zone Hub,50,58,19,2024-08-27,21:00:00,525,loaded
WH003,South Central Storage,34,36,19,2024-08-27,22:00:00,548,loaded
WH003,South Central Storage,49,46,12,2024-08-27,23:00:00,938,unloaded
WH003,South Central Storage,48,52,16,2024-08-28,00:00:00,293,unloaded
WH002,East Zone Hub,46,32,12,2024-08-28,01:00:00,98,unloaded
WH002,East Zone Hub,39,56,8,2024-08-28,02:00:00,266,unloaded
WH002,East Zone Hub,53,50,10,2024-08-28,03:00:00,509,loaded
WH002,East Zone Hub,57,47,8,2024-08-28,04:00:00,281,loaded
WH001,North Zone Depot,34,54,11,2024-08-28,05:00:00,432,unloaded
WH001,North Zone Depot,57,52,15,2024-08-28,06:00:00,759,unloaded
WH002,East Zone Hub,47,32,8,2024-08-28,07:00:00,1146,unloaded
WH003,South Central Storage,59,47,14,2024-08-28,08:00:00,212,loaded
WH002,East Zone Hub,57,56,11,2024-08-28,09:00:00,827,unloaded
WH003,South Central Storage,40,32,16,2024-08-28,10:00:00,865,unloaded
WH003,South Central Storage,57,40,10,2024-08-28,11:00:00,809,unloaded
WH001,North Zone Depot,40,55,9,2024-08-28,12:00:00,318,unloaded
WH003,South Central Storage,57,57,8,2024-08-28,13:00:00,960,unloaded
WH003,South Central Storage,39,54,10,2024-08-28,14:00:00,810,unloaded
WH001,North Zone Depot,38,43,12,2024-08-28,15:00:00,225,loaded
WH001,North Zone Depot,52,58,13,2024-08-28,16:00:00,488,loaded
WH001,North Zone Depot,50,41,11,2024-08-28,17:00:00,868,loaded
WH001,North Zone Depot,36,54,14,2024-08-28,18:00:00,849,unloaded
WH003,South Central Storage,40,39,11,2024-08-28,19:00:00,128,loaded
WH001,North Zone Depot,48,40,11,2024-08-28,20:00:00,1026,loaded
WH003,South Central Storage,49,55,15,2024-08-28,21:00:00,700,loaded
WH003,South Central Storage,44,35,10,2024-08-28,22:00:00,219,unloaded
WH003,South Central Storage,50,45,16,2024-08-28,23:00:00,1196,loaded
WH001,North Zone Depot,43,36,19,2024-08-29,00:00:00,612,unloaded
WH003,South Central Storage,50,34,13,2024-08-29,01:00:00,793,loaded
WH002,East Zone Hub,51,32,18,2024-08-29,02:00:00,910,loaded
WH001,North Zone Depot,30,33,11,2024-08-29,03:00:00,957,loaded
WH001,North Zone Depot,31,56,18,2024-08-29,04:00:00,759,unloaded
WH002,East Zone Hub,58,50,13,2024-08-29,05:00:00,635,unloaded
WH003,South Central Storage,42,31,8,2024-08-29,06:00:00,190,loaded
WH001,North Zone Depot,36,42,8,2024-08-29,07:00:00,1135,loaded
WH001,North Zone Depot,34,51,14,2024-08-29,08:00:00,65,loaded
WH002,East Zone Hub,31,30,8,2024-08-29,09:00:00,701,unloaded
WH003,South Central Storage,56,35,17,2024-08-29,10:00:00,527,loaded
WH001,North Zone Depot,53,34,15,2024-08-29,11:00:00,568,loaded
WH003,South Central Storage,31,33,8,2024-08-29,12:00:00,114,loaded
WH001,North Zone Depot,32,31,14,2024-08-29,13:00:00,219,unloaded
WH001,North Zone Depot,37,32,12,2024-08-29,14:00:00,55,loaded
WH001,North Zone Depot,52,31,14,2024-08-29,15:00:00,855,unloaded
WH001,North Zone Depot,40,45,15,2024-08-29,16:00:00,1080,unloaded
WH003,South Central Storage,47,48,17,2024-08-29,17:00:00,299,unloaded
WH003,South Central Storage,42,35,17,2024-08-29,18:00:00,81,loaded
WH002,East Zone Hub,49,44,8,2024-08-29,19:00:00,83,loaded
WH001,North Zone Depot,54,51,19,2024-08-29,20:00:00,557,unloaded
WH001,North Zone Depot,48,42,15,2024-08-29,21:00:00,669,unloaded
WH003,South Central Storage,43,52,18,2024-08-29,22:00:00,1060,loaded
WH001,North Zone Depot,43,33,9,2024-08-29,23:00:00,260,unloaded
WH003,South Central Storage,30,58,18,2024-08-30,00:00:00,832,unloaded
WH001,North Zone Depot,38,44,16,2024-08-30,01:00:00,1196,unloaded
WH001,North Zone Depot,34,50,12,2024-08-30,02:00:00,304,unloaded
WH002,East Zone Hub,57,51,12,2024-08-30,03:00:00,307,unloaded
WH002,East Zone Hub,55,49,13,2024-08-30,04:00:00,949,loaded
WH001,North Zone Depot,58,45,16,2024-08-30,05:00:00,581,loaded
WH001,North Zone Depot,41,58,13,2024-08-30,06:00:00,200,unloaded
WH003,South Central Storage,40,41,11,2024-08-30,07:00:00,324,loaded
WH002,East Zone Hub,38,39,10,2024-08-30,08:00:00,306,unloaded
WH003,South Central Storage,36,49,14,2024-08-30,09:00:00,1113,unloaded
WH002,East Zone Hub,34,56,10,2024-08-30,10:00:00,292,loaded
WH002,East Zone Hub,39,50,11,2024-08-30,11:00:00,258,loaded
WH002,East Zone Hub,41,42,19,2024-08-30,12:00:00,530,unloaded
WH003,South Central Storage,38,45,9,2024-08-30,13:00:00,262,loaded
WH003,South Central Storage,38,41,9,2024-08-30,14:00:00,948,loaded
WH002,East Zone Hub,47,42,15,2024-08-30,15:00:00,1160,loaded
WH001,North Zone Depot,35,49,17,2024-08-30,16:00:00,610,loaded
WH002,East Zone Hub,35,35,14,2024-08-30,17:00:00,646,loaded
WH001,North Zone Depot,54,57,15,2024-08-30,18:00:00,466,unloaded
WH003,South Central Storage,52,36,9,2024-08-30,19:00:00,1155,unloaded
WH002,East Zone Hub,35,57,18,2024-08-30,20:00:00,448,loaded
WH001,North Zone Depot,56,44,15,2024-08-30,21:00:00,1053,loaded
WH001,North Zone Depot,38,43,12,2024-08-30,22:00:00,923,unloaded
WH001,North Zone Depot,35,41,19,2024-08-30,23:00:00,156,loaded
WH001,North Zone Depot,35,32,19,2024-08-31,00:00:00,982,loaded
WH002,East Zone Hub,41,41,18,2024-08-31,01:00:00,1055,unloaded
WH003,South Central Storage,31,51,14,2024-08-31,02:00:00,468,loaded
WH003,South Central Storage,56,50,10,2024-08-31,03:00:00,1092,unloaded
WH002,East Zone Hub,59,33,11,2024-08-31,04:00:00,541,loaded
WH002,East Zone Hub,41,45,8,2024-08-31,05:00:00,93,unloaded
WH001,North Zone Depot,54,49,14,2024-08-31,06:00:00,797,loaded
WH002,East Zone Hub,42,53,17,2024-08-31,07:00:00,388,unloaded
WH003,South Central Storage,55,32,19,2024-08-31,08:00:00,716,loaded
WH001,North Zone Depot,37,53,18,2024-08-31,09:00:00,120,loaded
WH002,East Zone Hub,33,31,12,2024-08-31,10:00:00,83,loaded
WH002,East Zone Hub,49,35,12,2024-08-31,11:00:00,854,unloaded
WH001,North Zone Depot,32,49,19,2024-08-31,12:00:00,182,loaded
WH003,South Central Storage,48,44,17,2024-08-31,13:00:00,721,loaded
WH002,East Zone Hub,44,55,9,2024-08-31,14:00:00,545,loaded
WH003,South Central Storage,33,49,12,2024-08-31,15:00:00,772,loaded
WH002,East Zone Hub,52,38,16,2024-08-31,16:00:00,603,loaded
WH001,North Zone Depot,46,46,9,2024-08-31,17:00:00,223,unloaded
WH003,South Central Storage,34,38,16,2024-08-31,18:00:00,1002,unloaded
WH003,South Central Storage,36,32,17,2024-08-31,19:00:00,893,loaded
WH002,East Zone Hub,54,57,10,2024-08-31,20:00:00,181,loaded
WH002,East Zone Hub,49,43,14,2024-08-31,21:00:00,663,loaded
WH001,North Zone Depot,59,43,15,2024-08-31,22:00:00,596,loaded
WH001,North Zone Depot,41,32,10,2024-08-31,23:00:00,907,unloaded
WH002,East Zone Hub,55,48,17,2024-09-01,00:00:00,816,unloaded
WH001,North Zone Depot,35,40,10,2024-09-01,01:00:00,291,loaded
WH003,South Central Storage,35,53,16,2024-09-01,02:00:00,618,loaded
WH003,South Central Storage,31,48,15,2024-09-01,03:00:00,1199,unloaded
WH001,North Zone Depot,49,51,19,2024-09-01,04:00:00,571,unloaded
WH001,North Zone Depot,43,36,12,2024-09-01,05:00:00,311,loaded
WH002,East Zone Hub,42,53,8,2024-09-01,06:00:00,1024,unloaded
WH003,South Central Storage,53,34,13,2024-09-01,07:00:00,791,unloaded
WH002,East Zone Hub,46,44,14,2024-09-01,08:00:00,141,loaded
WH002,East Zone Hub,36,58,15,2024-09-01,09:00:00,752,unloaded
WH002,East Zone Hub,51,57,18,2024-09-01,10:00:00,1114,loaded
WH002,East Zone Hub,41,37,16,2024-09-01,11:00:00,673,unloaded
WH001,North Zone Depot,42,45,17,2024-09-01,12:00:00,734,loaded
WH003,South Central Storage,49,49,19,2024-09-01,13:00:00,594,loaded
WH002,East Zone Hub,46,52,11,2024-09-01,14:00:00,443,unloaded
WH001,North Zone Depot,47,37,9,2024-09-01,15:00:00,755,unloaded
WH001,North Zone Depot,46,31,17,2024-09-01,16:00:00,321,loaded
WH003,South Central Storage,53,31,19,2024-09-01,17:00:00,985,loaded
WH001,North Zone Depot,44,59,9,2024-09-01,18:00:00,957,unloaded
WH003,South Central Storage,37,50,18,2024-09-01,19:00:00,635,unloaded
WH001,North Zone Depot,36,44,10,2024-09-01,20:00:00,558,loaded
WH002,East Zone Hub,53,58,13,2024-09-01,21:00:00,995,loaded
WH001,North Zone Depot,44,52,19,2024-09-01,22:00:00,315,unloaded
WH002,East Zone Hub,36,35,12,2024-09-01,23:00:00,300,loaded
WH002,East Zone Hub,59,52,13,2024-09-02,00:00:00,1052,unloaded
WH001,North Zone Depot,47,35,18,2024-09-02,01:00:00,198,loaded
WH001,North Zone Depot,59,40,9,2024-09-02,02:00:00,1112,unloaded
WH002,East Zone Hub,46,31,14,2024-09-02,03:00:00,1168,loaded
WH003,South Central Storage,50,55,16,2024-09-02,04:00:00,439,unloaded
WH002,East Zone Hub,50,37,14,2024-09-02,05:00:00,1039,loaded
WH002,East Zone Hub,33,38,14,2024-09-02,06:00:00,1185,unloaded
WH003,South Central Storage,30,37,12,2024-09-02,07:00:00,441,loaded
WH003,South Central Storage,42,58,14,2024-09-02,08:00:00,332,unloaded
WH003,South Central Storage,40,42,18,2024-09-02,09:00:00,985,unloaded
WH002,East Zone Hub,59,48,12,2024-09-02,10:00:00,457,unloaded
WH002,East Zone Hub,47,32,19,2024-09-02,11:00:00,322,loaded
WH003,South Central Storage,59,39,10,2024-09-02,12:00:00,318,loaded
WH001,North Zone Depot,57,40,15,2024-09-02,13:00:00,285,loaded
WH001,North Zone Depot,34,36,16,2024-09-02,14:00:00,997,unloaded
WH003,South Central Storage,41,35,16,2024-09-02,15:00:00,797,loaded
WH001,North Zone Depot,42,35,9,2024-09-02,16:00:00,436,loaded
WH002,East Zone Hub,52,31,13,2024-09-02,17:00:00,910,unloaded
WH003,South Central Storage,39,42,18,2024-09-02,18:00:00,409,loaded
